GalaxyID,Smooth,Edge,Spiral
815707,0,0,0
815732,0,1,0
815738,0,1,0
815742,0,1,0
815750,1,0,0
815754,0,0,1
815755,0,0,0
815759,0,0,1
815760,1,0,0
815847,0,0,0
815850,0,0,0
815882,0,0,0
815892,0,0,0
815926,0,0,1
815935,1,0,0
815945,0,0,0
815959,0,1,0
815960,1,0,0
816012,0,1,0
816022,0,0,1
816041,1,0,0
816069,0,0,1
816086,0,1,0
816112,0,0,1
816120,1,0,0
816125,0,0,1
816126,1,0,0
816129,0,0,0
816139,0,0,1
816140,0,0,0
816144,0,0,0
816170,0,0,1
816173,1,0,0
816187,1,0,0
816198,1,0,0
816210,1,0,0
816225,0,0,1
816260,1,0,0
816272,0,0,1
816282,1,0,0
816290,1,0,0
816293,1,0,0
816305,1,0,0
816319,1,0,0
816338,0,0,1
816343,0,1,0
816371,0,0,0
816381,1,0,0
816383,1,0,0
816397,0,0,1
816421,0,0,1
816428,1,0,0
816437,0,0,0
816452,0,1,0
816474,0,1,0
816476,0,1,0
816480,0,1,0
816490,1,0,0
816499,1,0,0
816517,1,0,0
816525,1,0,0
816530,0,0,1
816537,1,0,0
816540,0,0,0
816548,0,0,1
816552,1,0,0
816571,0,0,0
816575,1,0,0
816579,0,0,0
816608,1,0,0
816645,1,0,0
816667,0,0,1
816673,0,1,0
816703,1,0,0
816723,1,0,0
816766,1,0,0
816782,0,1,0
816783,1,0,0
816787,0,0,1
816800,0,0,1
816814,0,0,1
816897,1,0,0
816905,0,1,0
816906,0,1,0
816922,0,0,1
816939,0,0,0
816944,0,0,0
816948,1,0,0
817013,0,1,0
817014,0,1,0
817039,0,0,0
817044,0,0,1
817059,0,0,0
817088,0,0,0
817105,0,1,0
817127,1,0,0
817134,0,0,0
817142,0,0,1
817177,1,0,0
817178,0,0,0
817190,1,0,0
817191,0,0,1
817197,1,0,0
817220,1,0,0
817237,1,0,0
817245,1,0,0
817313,1,0,0
817319,0,1,0
817333,0,0,0
817357,1,0,0
817369,0,1,0
817377,1,0,0
817404,1,0,0
817419,0,0,0
817422,0,0,0
817431,1,0,0
817445,0,0,0
817446,1,0,0
817458,1,0,0
817477,0,0,0
817483,1,0,0
817520,0,0,0
817529,0,0,0
817538,1,0,0
817542,0,1,0
817551,0,0,0
817561,0,0,1
817591,1,0,0
817610,1,0,0
817627,1,0,0
817632,1,0,0
817635,0,1,0
817653,0,0,0
817673,0,1,0
817685,1,0,0
817690,0,0,1
817700,1,0,0
817705,0,0,0
817720,0,1,0
817722,0,0,0
817728,1,0,0
817739,0,0,1
817742,1,0,0
817743,0,1,0
817748,1,0,0
817749,1,0,0
817778,1,0,0
817804,0,1,0
817848,0,0,0
817858,0,0,1
817869,0,0,1
817872,0,0,1
817885,0,0,0
817895,1,0,0
817931,0,0,0
817947,0,0,1
817985,1,0,0
817994,0,0,1
818001,0,0,1
818007,1,0,0
818022,1,0,0
818030,1,0,0
818031,1,0,0
818049,1,0,0
818079,1,0,0
818106,1,0,0
818118,1,0,0
818131,1,0,0
818150,0,1,0
818177,0,0,0
818224,1,0,0
818265,0,1,0
818270,1,0,0
818271,0,0,1
818275,0,0,0
818287,0,0,0
818290,1,0,0
818294,1,0,0
818296,1,0,0
818315,0,1,0
818330,1,0,0
818338,0,0,0
818346,0,1,0
818366,1,0,0
818367,1,0,0
818390,1,0,0
818406,1,0,0
818421,0,0,0
818438,1,0,0
818494,1,0,0
818497,0,0,1
818515,1,0,0
818533,1,0,0
818534,0,0,0
818554,0,0,1
818556,1,0,0
818567,0,0,0
818599,1,0,0
818602,0,0,0
818608,1,0,0
818625,1,0,0
818627,1,0,0
818632,1,0,0
818636,1,0,0
818676,1,0,0
818682,1,0,0
818692,0,0,0
818697,1,0,0
818735,0,0,0
818739,0,1,0
818760,1,0,0
818763,1,0,0
818765,1,0,0
818790,1,0,0
818795,0,0,1
818803,0,0,0
818838,1,0,0
818844,0,0,1
818851,1,0,0
818853,0,1,0
818871,1,0,0
818873,0,0,1
818889,0,0,1
818891,1,0,0
818916,1,0,0
818920,1,0,0
818931,0,0,0
818944,0,0,1
818948,0,0,1
818951,1,0,0
818957,0,1,0
818958,1,0,0
818960,1,0,0
818976,0,0,1
819031,0,0,1
819049,0,0,0
819054,0,1,0
819065,1,0,0
819070,1,0,0
819091,0,0,1
819102,1,0,0
819131,0,0,1
819197,0,0,0
819217,0,0,1
819227,0,0,1
819251,0,0,1
819256,0,0,1
819285,0,1,0
819310,0,1,0
819333,0,0,1
819356,1,0,0
819364,1,0,0
819367,0,0,1
819376,0,0,1
819382,0,0,1
819388,0,0,1
819400,0,0,1
819422,0,1,0
819433,1,0,0
819468,1,0,0
819475,0,0,0
819494,0,0,1
819495,1,0,0
819506,0,0,1
819516,0,0,1
819523,0,0,0
819526,1,0,0
819536,0,1,0
819545,0,0,0
819548,0,0,0
819550,1,0,0
819643,0,1,0
819673,1,0,0
819676,1,0,0
819731,0,0,0
819761,0,0,0
819769,1,0,0
819807,1,0,0
819816,1,0,0
819839,0,0,0
819840,1,0,0
819895,1,0,0
819899,1,0,0
819906,0,0,0
819923,1,0,0
819938,0,1,0
819956,1,0,0
819988,0,1,0
820002,1,0,0
820031,0,0,0
820045,1,0,0
820054,1,0,0
820071,0,0,1
820074,1,0,0
820088,1,0,0
820093,1,0,0
820102,1,0,0
820110,0,0,0
820115,1,0,0
820122,1,0,0
820128,1,0,0
820137,0,1,0
820143,0,0,1
820177,0,0,1
820179,0,0,1
820181,1,0,0
820200,0,0,1
820203,0,1,0
820207,1,0,0
820255,1,0,0
820256,0,0,1
820268,0,0,1
820340,0,0,0
820345,1,0,0
820348,0,1,0
820353,0,0,1
820385,0,1,0
820396,0,0,0
820403,0,0,0
820421,1,0,0
820437,1,0,0
820458,1,0,0
820478,0,0,1
820523,1,0,0
820532,1,0,0
820542,0,0,1
820543,0,0,1
820550,0,0,1
820557,1,0,0
820565,0,1,0
820566,1,0,0
820579,0,0,1
820582,1,0,0
820622,1,0,0
820642,0,0,0
820648,1,0,0
820663,1,0,0
820688,0,0,0
820705,1,0,0
820725,0,1,0
820732,1,0,0
820734,0,0,0
820739,1,0,0
820741,0,0,0
820743,1,0,0
820750,0,0,0
820754,0,0,1
820767,1,0,0
820772,1,0,0
820777,1,0,0
820787,1,0,0
820796,0,0,1
820802,0,1,0
820831,1,0,0
820834,0,0,1
820841,1,0,0
820887,0,0,1
820894,1,0,0
820902,1,0,0
820907,1,0,0
820913,1,0,0
820915,0,0,0
820956,0,0,0
820980,1,0,0
821002,1,0,0
821017,0,1,0
821074,0,1,0
821079,0,0,0
821103,0,0,1
821104,0,1,0
821114,0,0,0
821118,0,0,1
821122,0,1,0
821137,0,0,1
821146,0,0,1
821173,0,1,0
821180,0,0,1
821206,0,1,0
821217,0,0,0
821228,0,0,1
821240,0,0,0
821247,1,0,0
821251,0,0,1
821254,0,0,0
821278,1,0,0
821282,0,0,0
821286,0,1,0
821303,0,0,0
821315,1,0,0
821346,0,0,1
821374,1,0,0
821378,0,0,0
821380,1,0,0
821385,0,0,1
821395,0,0,0
821415,0,0,1
821419,1,0,0
821442,1,0,0
821458,0,1,0
821471,0,0,1
821472,0,0,0
821499,1,0,0
821503,0,1,0
821505,0,0,0
821510,1,0,0
821514,1,0,0
821532,1,0,0
821536,1,0,0
821537,1,0,0
821547,0,0,1
821598,1,0,0
821608,1,0,0
821618,1,0,0
821622,1,0,0
821634,1,0,0
821663,0,0,0
821674,0,1,0
821685,0,0,0
821710,1,0,0
821714,0,0,0
821749,1,0,0
821760,0,0,1
821811,0,1,0
821821,0,0,0
821822,0,1,0
821827,0,0,1
821830,0,0,1
821834,0,1,0
821869,0,0,0
821891,0,0,0
821898,0,0,1
821914,0,0,0
821928,0,0,1
821935,1,0,0
821937,0,0,0
821938,0,1,0
822015,1,0,0
822031,0,0,0
822060,1,0,0
822107,0,0,0
822109,0,0,1
822116,0,0,1
822119,0,0,1
822135,0,0,1
822144,1,0,0
822165,1,0,0
822166,0,0,0
822169,1,0,0
822171,0,0,1
822179,0,0,0
822182,0,0,0
822215,0,0,1
822221,1,0,0
822230,0,0,1
822232,0,0,1
822238,0,0,0
822239,0,1,0
822241,1,0,0
822279,0,0,0
822323,1,0,0
822326,0,1,0
822330,1,0,0
822335,0,0,1
822341,0,0,0
822350,0,0,0
822375,0,0,1
822393,0,0,1
822396,0,0,0
822399,1,0,0
822410,0,0,1
822424,0,0,1
822425,0,0,0
822432,0,0,0
822448,0,0,0
822472,1,0,0
822473,0,0,0
822484,0,0,1
822490,0,1,0
822499,0,0,1
822524,1,0,0
822544,0,0,1
822547,1,0,0
822553,1,0,0
822554,0,1,0
822560,1,0,0
822577,1,0,0
822578,1,0,0
822604,0,0,0
822645,1,0,0
822652,1,0,0
822668,0,0,1
822669,1,0,0
822734,0,0,0
822736,1,0,0
822752,1,0,0
822787,1,0,0
822807,0,0,0
822813,0,0,1
822837,1,0,0
822840,1,0,0
822855,0,0,0
822860,1,0,0
822870,0,1,0
822895,0,0,0
822896,0,0,0
822903,0,0,0
822924,1,0,0
822928,1,0,0
822936,1,0,0
822942,0,0,0
822972,1,0,0
822978,0,0,0
822985,0,0,1
822998,0,0,1
823021,1,0,0
823035,0,1,0
823050,0,0,1
823052,0,1,0
823055,0,0,0
823068,0,0,1
823070,1,0,0
823081,0,0,0
823140,0,0,1
823159,1,0,0
823180,0,0,0
823284,1,0,0
823285,1,0,0
823296,1,0,0
823297,1,0,0
823316,0,0,1
823369,0,0,0
823374,0,0,0
823389,0,0,0
823400,1,0,0
823409,0,0,0
823431,0,1,0
823437,1,0,0
823456,0,0,1
823479,1,0,0
823487,0,0,0
823491,0,0,1
823502,0,1,0
823504,1,0,0
823516,0,0,1
823521,1,0,0
823524,1,0,0
823535,1,0,0
823557,1,0,0
823566,0,0,0
823600,0,0,1
823601,1,0,0
823616,0,0,1
823617,0,0,0
823637,1,0,0
823643,1,0,0
823661,0,0,0
823667,0,0,1
823679,0,0,1
823685,0,0,1
823745,0,1,0
823747,0,1,0
823784,1,0,0
823786,0,1,0
823790,1,0,0
823811,0,0,0
823825,1,0,0
823836,0,0,0
823863,0,0,0
823866,0,0,0
823882,0,0,1
823888,1,0,0
823906,0,1,0
823923,1,0,0
823949,1,0,0
823964,1,0,0
823984,1,0,0
823991,0,0,0
823997,0,1,0
824021,0,0,1
824027,1,0,0
824040,0,0,1
824063,0,0,0
824075,0,1,0
824090,0,0,1
824105,0,0,1
824124,0,1,0
824126,0,0,0
824148,0,0,0
824151,1,0,0
824260,0,0,0
824265,1,0,0
824278,1,0,0
824279,0,0,1
824302,1,0,0
824319,0,0,1
824375,1,0,0
824393,0,0,1
824404,1,0,0
824428,0,0,0
824443,1,0,0
824471,1,0,0
824474,0,0,1
824475,0,0,0
824479,0,0,1
824483,1,0,0
824536,1,0,0
824549,1,0,0
824561,1,0,0
824564,1,0,0
824588,1,0,0
824590,1,0,0
824599,0,0,1
824606,1,0,0
824608,1,0,0
824629,1,0,0
824650,1,0,0
824673,0,0,1
824699,0,1,0
824705,1,0,0
824743,0,0,0
824765,0,0,0
824770,0,0,0
824778,0,0,0
824783,0,1,0
824792,1,0,0
824840,0,0,1
824849,1,0,0
824863,0,0,0
824882,0,0,1
824897,0,0,0
824936,0,0,1
824949,1,0,0
824951,0,0,0
824959,1,0,0
824960,1,0,0
824986,0,0,1
825000,0,0,1
825005,0,0,1
825012,1,0,0
825028,0,0,1
825085,0,0,1
825089,0,1,0
825092,0,0,0
825172,0,0,0
825183,0,0,0
825208,1,0,0
825209,1,0,0
825227,1,0,0
825231,1,0,0
825237,1,0,0
825244,0,0,1
825250,1,0,0
825265,1,0,0
825278,1,0,0
825289,0,0,1
825299,0,1,0
825307,1,0,0
825321,0,0,0
825341,0,0,1
825346,1,0,0
825354,0,0,1
825355,0,1,0
825366,0,0,1
825373,0,0,0
825376,0,0,1
825390,0,0,0
825421,0,0,0
825422,1,0,0
825437,1,0,0
825450,0,0,0
825455,1,0,0
825495,1,0,0
825509,1,0,0
825510,1,0,0
825530,1,0,0
825561,0,0,0
825584,1,0,0
825589,0,0,0
825608,1,0,0
825694,1,0,0
825696,0,0,1
825703,1,0,0
825709,0,0,0
825720,0,0,0
825726,1,0,0
825770,1,0,0
825782,1,0,0
825798,1,0,0
825839,1,0,0
825877,0,1,0
825881,1,0,0
825882,0,0,1
825898,1,0,0
825901,0,0,0
825910,0,0,0
825935,1,0,0
825974,1,0,0
825983,0,0,0
825984,0,0,0
825989,0,1,0
826030,1,0,0
826037,0,0,1
826038,0,0,1
826039,1,0,0
826067,0,0,0
826068,0,1,0
826076,0,1,0
826103,1,0,0
826105,0,0,1
826139,0,0,0
826140,1,0,0
826143,0,0,1
826164,0,0,0
826174,1,0,0
826187,0,0,0
826194,0,0,0
826207,0,0,1
826218,1,0,0
826219,0,0,0
826222,0,0,1
826246,0,0,1
826296,0,0,0
826316,1,0,0
826355,0,1,0
826360,1,0,0
826406,0,0,0
826407,1,0,0
826412,0,0,1
826460,1,0,0
826471,1,0,0
826479,1,0,0
826510,1,0,0
826516,0,1,0
826530,1,0,0
826532,0,0,1
826535,1,0,0
826538,1,0,0
826547,0,0,0
826563,1,0,0
826569,0,0,1
826571,0,0,0
826584,0,0,1
826587,1,0,0
826599,0,1,0
826602,0,0,1
826605,0,0,0
826611,1,0,0
826614,0,0,0
826617,0,0,1
826618,1,0,0
826662,0,1,0
826666,0,1,0
826685,0,0,1
826686,0,0,1
826692,1,0,0
826740,0,0,0
826761,0,1,0
826788,1,0,0
826836,0,1,0
826840,1,0,0
826861,0,0,0
826870,0,0,0
826877,0,0,1
826880,0,0,0
826882,0,1,0
826894,0,1,0
826901,0,0,1
826916,0,0,0
826921,0,0,1
826926,0,0,1
826927,0,0,0
826947,1,0,0
826966,0,1,0
826974,1,0,0
827011,0,0,1
827014,1,0,0
827017,0,0,1
827025,0,0,1
827064,1,0,0
827065,0,0,0
827070,0,0,1
827078,0,0,0
827079,0,0,1
827084,0,0,1
827135,0,0,0
827138,0,0,1
827141,0,0,0
827178,1,0,0
827191,0,0,1
827196,0,0,1
827211,0,0,1
827218,1,0,0
827256,1,0,0
827273,0,0,1
827285,0,0,0
827292,0,1,0
827293,0,1,0
827301,1,0,0
827313,0,0,0
827325,1,0,0
827326,0,0,0
827347,1,0,0
827359,0,0,1
827398,0,0,1
827402,0,0,1
827413,0,0,1
827414,1,0,0
827442,1,0,0
827465,0,0,1
827504,1,0,0
827508,0,0,0
827535,0,0,0
827544,0,1,0
827556,0,1,0
827562,0,0,0
827565,0,0,1
827585,0,0,1
827595,0,0,1
827611,0,0,0
827621,1,0,0
827641,1,0,0
827642,1,0,0
827657,1,0,0
827659,1,0,0
827676,0,0,0
827683,0,0,1
827706,0,0,1
827720,0,0,1
827728,0,0,1
827731,1,0,0
827736,0,1,0
827737,0,0,0
827743,1,0,0
827748,0,0,1
827755,1,0,0
827761,0,0,0
827788,1,0,0
827811,0,0,1
827844,1,0,0
827846,0,0,1
827853,0,0,0
827871,1,0,0
827874,1,0,0
827878,0,0,0
827918,1,0,0
827928,0,1,0
827956,0,0,0
827983,0,0,0
827985,0,0,1
828002,1,0,0
828015,0,0,1
828023,1,0,0
828040,0,0,0
828041,1,0,0
828047,1,0,0
828050,1,0,0
828051,1,0,0
828068,1,0,0
828101,1,0,0
828102,1,0,0
828121,0,0,1
828126,1,0,0
828163,0,0,1
828176,1,0,0
828213,0,0,1
828255,1,0,0
828265,0,0,1
828266,1,0,0
828285,0,1,0
828319,1,0,0
828323,1,0,0
828335,0,0,1
828350,1,0,0
828381,0,0,0
828389,0,0,0
828410,0,0,1
828417,0,0,1
828438,1,0,0
828440,0,0,1
828441,1,0,0
828448,0,0,0
828468,0,0,0
828483,0,0,1
828496,0,0,1
828497,0,0,1
828551,0,0,1
828552,1,0,0
828614,1,0,0
828636,1,0,0
828642,1,0,0
828660,0,0,0
828672,0,1,0
828686,1,0,0
828694,0,0,1
828696,0,0,1
828739,1,0,0
828741,0,0,0
828744,1,0,0
828777,1,0,0
828819,1,0,0
828836,1,0,0
828854,1,0,0
828881,0,0,1
828883,1,0,0
828901,0,0,1
828927,0,0,0
828930,1,0,0
828947,1,0,0
828948,0,0,0
828953,0,1,0
828963,0,1,0
828971,1,0,0
828999,0,0,0
829014,1,0,0
829018,0,0,1
829024,1,0,0
829025,1,0,0
829044,1,0,0
829046,0,0,0
829058,0,0,0
829060,0,0,1
829081,0,0,0
829083,0,0,0
829098,1,0,0
829100,1,0,0
829128,0,1,0
829145,1,0,0
829154,1,0,0
829177,1,0,0
829201,0,0,1
829212,1,0,0
829225,0,0,0
829230,1,0,0
829232,0,0,1
829235,1,0,0
829236,1,0,0
829242,1,0,0
829263,0,0,0
829266,1,0,0
829278,1,0,0
829291,0,0,0
829293,1,0,0
829301,1,0,0
829310,1,0,0
829313,0,0,0
829321,0,0,0
829323,1,0,0
829327,1,0,0
829338,0,0,0
829341,1,0,0
829345,0,0,1
829349,0,1,0
829401,0,0,0
829407,0,0,0
829409,1,0,0
829440,0,0,0
829441,1,0,0
829442,0,0,0
829446,0,0,0
829448,1,0,0
829454,1,0,0
829469,1,0,0
829487,0,0,1
829499,0,1,0
829503,0,0,1
829515,1,0,0
829532,0,0,1
829544,1,0,0
829550,0,0,1
829553,1,0,0
829559,0,0,0
829566,0,0,1
829570,0,0,1
829589,0,0,0
829605,1,0,0
829641,1,0,0
829651,0,0,0
829654,0,1,0
829674,0,0,0
829675,1,0,0
829728,1,0,0
829740,0,1,0
829766,1,0,0
829770,1,0,0
829836,0,0,0
829863,0,0,1
829875,0,0,1
829884,0,0,0
829890,0,0,1
829898,1,0,0
829910,0,0,1
829911,1,0,0
829913,1,0,0
829940,0,1,0
829943,1,0,0
829951,1,0,0
829952,1,0,0
829964,0,1,0
829972,0,0,1
829979,1,0,0
829984,1,0,0
829996,1,0,0
830040,1,0,0
830050,0,0,1
830059,1,0,0
830070,0,0,0
830080,1,0,0
830095,1,0,0
830116,0,0,1
830119,1,0,0
830136,1,0,0
830137,1,0,0
830158,1,0,0
830160,1,0,0
830177,0,1,0
830211,1,0,0
830223,0,0,1
830227,0,0,1
830229,1,0,0
830277,1,0,0
830287,1,0,0
830294,0,1,0
830302,0,0,1
830311,0,1,0
830320,0,1,0
830323,0,0,0
830324,0,0,1
830383,1,0,0
830389,0,0,0
830401,1,0,0
830405,1,0,0
830417,1,0,0
830428,0,0,1
830435,0,0,0
830442,0,1,0
830464,1,0,0
830465,0,0,0
830466,0,0,0
830494,0,0,0
830498,1,0,0
830516,1,0,0
830564,0,1,0
830581,0,0,1
830609,0,0,0
830615,1,0,0
830617,0,0,0
830647,1,0,0
830656,0,0,0
830659,0,0,0
830662,1,0,0
830672,0,1,0
830680,0,1,0
830710,0,0,1
830737,0,0,0
830740,0,0,1
830764,0,0,0
830792,1,0,0
830795,0,0,1
830812,1,0,0
830817,1,0,0
830838,0,0,0
830839,0,1,0
830845,0,0,0
830850,1,0,0
830856,1,0,0
830868,1,0,0
830916,1,0,0
830936,0,0,0
830938,0,0,1
830956,1,0,0
830973,0,0,0
830986,0,0,1
830989,1,0,0
831014,0,0,0
831024,0,0,1
831030,1,0,0
831036,1,0,0
831039,1,0,0
831065,0,0,1
831067,0,1,0
831087,0,1,0
831093,1,0,0
831111,1,0,0
831116,0,1,0
831197,0,0,1
831215,0,1,0
831240,1,0,0
831257,0,0,1
831280,1,0,0
831294,0,0,1
831305,1,0,0
831307,1,0,0
831313,1,0,0
831316,0,0,1
831319,1,0,0
831324,1,0,0
831326,0,0,0
831333,0,0,1
831354,0,0,1
831357,1,0,0
831378,1,0,0
831380,1,0,0
831397,1,0,0
831405,0,0,0
831421,0,0,1
831444,1,0,0
831451,0,0,1
831457,1,0,0
831487,0,0,1
831532,0,0,1
831557,1,0,0
831574,1,0,0
831577,1,0,0
831599,0,0,1
831619,1,0,0
831634,0,1,0
831635,0,0,1
831636,0,0,1
831691,0,0,0
831704,1,0,0
831739,0,0,0
831743,1,0,0
831747,0,1,0
831760,0,1,0
831771,1,0,0
831780,1,0,0
831805,1,0,0
831806,1,0,0
831845,1,0,0
831865,0,1,0
831895,0,0,1
831910,0,1,0
831946,0,0,1
831953,0,0,0
831955,0,0,1
832004,0,1,0
832015,0,1,0
832019,1,0,0
832023,0,0,0
832043,0,0,0
832044,1,0,0
832071,0,0,1
832081,1,0,0
832094,1,0,0
832098,0,1,0
832100,0,0,1
832115,0,0,1
832118,0,1,0
832126,0,0,1
832160,0,0,0
832232,0,0,1
832252,1,0,0
832290,0,0,0
832291,0,0,1
832302,0,1,0
832305,0,0,1
832317,0,1,0
832333,1,0,0
832337,1,0,0
832356,1,0,0
832357,1,0,0
832359,1,0,0
832373,0,0,1
832376,1,0,0
832386,0,1,0
832408,1,0,0
832461,1,0,0
832478,1,0,0
832499,0,0,0
832518,0,0,0
832533,1,0,0
832538,1,0,0
832547,0,0,0
832558,1,0,0
832569,0,0,0
832583,1,0,0
832584,0,0,1
832592,1,0,0
832617,1,0,0
832639,0,1,0
832649,0,0,1
832685,0,0,1
832720,1,0,0
832726,0,0,1
832729,0,0,1
832742,1,0,0
832747,0,0,1
832792,0,0,1
832800,0,0,1
832881,0,1,0
832914,0,1,0
832926,1,0,0
832942,1,0,0
832989,1,0,0
833015,1,0,0
833023,0,1,0
833033,0,1,0
833040,1,0,0
833045,0,0,1
833049,1,0,0
833078,1,0,0
833082,1,0,0
833129,0,0,0
833155,0,0,1
833170,1,0,0
833171,0,0,0
833193,0,0,1
833197,1,0,0
833202,0,0,1
833249,0,1,0
833273,1,0,0
833275,1,0,0
833368,1,0,0
833371,0,0,1
833383,1,0,0
833398,0,0,1
833405,1,0,0
833406,1,0,0
833409,0,0,0
833422,0,0,0
833443,1,0,0
833470,0,0,1
833481,0,0,1
833484,0,0,1
833497,1,0,0
833501,1,0,0
833504,0,0,1
833514,0,0,0
833559,1,0,0
833610,0,0,0
833632,0,0,1
833636,1,0,0
833639,0,1,0
833685,1,0,0
833688,0,0,1
833723,0,0,0
833725,0,0,1
833730,1,0,0
833741,0,1,0
833743,0,0,0
833756,0,0,0
833758,1,0,0
833760,1,0,0
833778,1,0,0
833781,0,0,1
833786,0,0,0
833795,0,0,1
833810,1,0,0
833815,0,0,0
833858,0,0,1
833860,1,0,0
833866,1,0,0
833885,0,0,1
833893,0,0,1
833895,0,0,1
833908,1,0,0
833935,0,0,0
833946,0,0,0
833947,0,0,0
833955,1,0,0
833956,1,0,0
833963,1,0,0
833989,1,0,0
834041,1,0,0
834060,1,0,0
834088,0,1,0
834123,0,0,1
834135,0,1,0
834137,1,0,0
834180,0,0,0
834257,1,0,0
834333,0,0,1
834336,1,0,0
834344,0,0,1
834349,1,0,0
834360,0,0,1
834362,0,0,0
834363,0,1,0
834376,0,0,0
834377,0,0,0
834387,1,0,0
834399,0,0,0
834402,1,0,0
834411,0,0,1
834418,1,0,0
834420,0,0,0
834435,0,0,1
834444,0,0,0
834508,1,0,0
834527,0,1,0
834534,1,0,0
834542,1,0,0
834562,1,0,0
834563,1,0,0
834582,0,0,1
834584,0,0,0
834608,0,0,0
834624,0,0,0
834629,1,0,0
834646,0,0,1
834649,0,0,1
834666,0,0,1
834678,1,0,0
834691,0,0,1
834720,1,0,0
834735,1,0,0
834751,0,0,0
834759,1,0,0
834796,1,0,0
834824,1,0,0
834842,1,0,0
834861,0,0,1
834865,0,1,0
834871,0,0,0
834887,1,0,0
834909,1,0,0
834912,0,0,0
834924,1,0,0
834934,0,1,0
834954,0,0,1
834969,0,0,1
834971,1,0,0
835000,1,0,0
835007,1,0,0
835015,1,0,0
835026,0,0,0
835035,0,0,0
835049,0,0,0
835067,0,0,0
835072,1,0,0
835099,0,0,1
835116,0,0,1
835126,0,0,1
835140,0,0,0
835169,0,0,0
835170,1,0,0
835180,1,0,0
835211,1,0,0
835216,0,0,0
835220,0,1,0
835226,1,0,0
835233,0,0,1
835246,0,0,1
835255,0,0,1
835279,0,1,0
835280,1,0,0
835287,0,1,0
835302,1,0,0
835334,0,0,0
835353,0,1,0
835395,1,0,0
835416,1,0,0
835444,0,0,0
835471,1,0,0
835481,1,0,0
835482,0,0,0
835488,0,0,1
835494,0,0,1
835495,0,0,0
835505,1,0,0
835515,1,0,0
835521,0,1,0
835562,0,0,0
835582,1,0,0
835587,1,0,0
835605,1,0,0
835615,1,0,0
835620,0,0,0
835645,1,0,0
835660,0,0,1
835670,0,0,0
835676,1,0,0
835705,1,0,0
835760,0,0,1
835776,0,0,1
835807,1,0,0
835842,0,0,0
835859,0,1,0
835907,0,0,1
835910,0,0,1
835939,0,0,1
835945,0,0,0
835950,0,0,1
835965,0,1,0
835985,0,0,1
835997,0,0,0
836008,0,0,1
836043,0,0,1
836068,0,0,1
836079,1,0,0
836081,0,0,1
836091,0,0,0
836107,0,1,0
836126,1,0,0
836150,0,0,1
836152,1,0,0
836153,1,0,0
836154,1,0,0
836179,1,0,0
836246,0,0,0
836267,1,0,0
836272,1,0,0
836298,1,0,0
836328,0,0,0
836344,1,0,0
836358,0,0,1
836363,0,0,0
836367,1,0,0
836383,0,0,1
836435,0,0,1
836438,0,0,1
836478,0,0,1
836488,1,0,0
836529,0,0,1
836559,1,0,0
836580,1,0,0
836625,0,1,0
836628,0,1,0
836654,1,0,0
836660,1,0,0
836679,0,1,0
836723,1,0,0
836784,0,0,0
836818,1,0,0
836828,1,0,0
836833,1,0,0
836861,0,1,0
836865,1,0,0
836870,1,0,0
836872,0,0,1
836890,0,0,1
836902,1,0,0
836911,1,0,0
836924,1,0,0
836938,0,0,1
836949,0,0,1
836950,0,0,1
836951,1,0,0
836976,1,0,0
836984,1,0,0
836990,1,0,0
836997,0,1,0
836998,1,0,0
837002,0,0,0
837016,1,0,0
837020,0,0,1
837046,1,0,0
837057,0,0,1
837065,0,0,1
837088,0,0,0
837100,1,0,0
837104,0,0,0
837114,0,0,1
837125,0,0,0
837138,0,0,0
837141,0,1,0
837147,1,0,0
837150,1,0,0
837157,0,0,0
837162,1,0,0
837172,0,0,1
837203,0,0,1
837210,0,0,1
837224,0,0,1
837236,0,0,0
837246,1,0,0
837276,1,0,0
837281,1,0,0
837282,1,0,0
837299,0,0,1
837360,1,0,0
837361,1,0,0
837364,1,0,0
837368,0,0,1
837370,0,0,1
837377,1,0,0
837386,1,0,0
837396,1,0,0
837409,0,0,1
837443,1,0,0
837454,0,1,0
837467,0,0,1
837470,0,0,1
837501,0,1,0
837516,0,0,1
837538,1,0,0
837564,1,0,0
837573,0,0,1
837584,0,1,0
837607,1,0,0
837621,0,0,0
837638,0,0,1
837647,0,0,0
837667,1,0,0
837668,1,0,0
837699,0,0,0
837702,1,0,0
837710,0,0,1
837720,1,0,0
837725,1,0,0
837727,0,0,0
837733,0,0,0
837746,0,0,0
837781,0,0,0
837798,0,1,0
837826,1,0,0
837841,0,0,0
837862,1,0,0
837864,1,0,0
837904,0,0,0
837915,1,0,0
837930,1,0,0
837933,0,0,1
837934,0,0,1
837944,1,0,0
837984,1,0,0
837993,0,0,1
837998,1,0,0
838009,1,0,0
838017,0,0,1
838018,1,0,0
838027,0,1,0
838043,0,1,0
838054,1,0,0
838060,1,0,0
838069,0,0,1
838070,0,1,0
838084,0,0,1
838136,1,0,0
838142,1,0,0
838145,1,0,0
838152,0,0,1
838183,0,0,1
838275,0,0,0
838281,0,0,1
838285,0,0,0
838313,1,0,0
838322,1,0,0
838332,0,0,1
838333,0,1,0
838366,0,0,0
838384,1,0,0
838389,0,0,1
838403,1,0,0
838423,0,0,0
838431,0,1,0
838436,0,0,0
838449,0,0,1
838467,1,0,0
838485,0,1,0
838503,0,0,1
838545,1,0,0
838570,0,0,1
